net,length_um
ciphertext_reg\[104\],164.525µm
net31,164.52µm
net657,164.52µm
_01714_,164.47µm
_05061_,164.46µm
clknet_leaf_22_clk,164.44µm
net827,164.23µm
net487,164.22µm
net1853,164.07µm
u_aes128_baseline.u_aes_core.round_key_reg\[19\],163.94µm
_01686_,163.89µm
_06132_,163.81µm
_07850_,163.64µm
net500,163.58µm
clknet_leaf_3_clk,163.555µm
_01651_,163.515µm
net682,163.515µm
_06472_,163.42µm
net1352,163.4µm
net111,163.35µm
net585,163.35µm
_00857_,163.32µm
clknet_leaf_4_clk,163.3µm
net262,163.285µm
net402,163.245µm
clknet_leaf_6_clk,163.19µm
ciphertext_reg\[120\],163.18µm
net743,163.15µm
net1719,163.07µm
_04656_,162.97µm
net1047,162.95µm
net740,162.925µm
net296,162.85µm
_01712_,162.825µm
net781,162.76µm
_06169_,162.745µm
_01268_,162.73µm
_03831_,162.66µm
net34,162.66µm
u_aes128_baseline.u_aes_core.state_reg\[22\],162.64µm
net600,162.58µm
_06153_,162.565µm
u_aes128_baseline.u_aes_core.state_reg\[65\],162.48µm
_09225_,162.38µm
net1017,162.34µm
_03681_,162.33µm
net327,162.285µm
net399,162.21µm
_04587_,162.12µm
net331,162.11µm
net473,162.02µm
_01927_,161.92µm
net360,161.9µm
net1243,161.89µm
_01258_,161.885µm
net363,161.85µm
net758,161.67µm
clknet_leaf_56_clk,161.66µm
net890,161.5µm
net857,161.48µm
clknet_leaf_52_clk,161.43µm
net233,161.28µm
net755,161.22µm
net783,161.2µm
net1859,161.19µm
_06065_,161.14µm
net1190,160.93µm
_01901_,160.91µm
plaintext_reg\[44\],160.88µm
net1431,160.58µm
net384,160.46µm
_01499_,160.42µm
net1054,160.38µm
net414,160.34µm
net378,160.11µm
net355,160.05µm
net712,160µm
_04937_,159.98µm
net1780,159.9µm
net1247,159.82µm
_04127_,159.76µm
net1098,159.76µm
_01248_,159.65µm
net1234,159.62µm
net1593,159.59µm
_05966_,159.55µm
_04866_,159.4µm
_06084_,159.34µm
net1012,159.3µm
_07741_,159.29µm
net1876,159.12µm
_04772_,159.08µm
net509,159.08µm
_01279_,159.01µm
u_aes128_baseline.u_aes_core.state_reg\[4\],158.95µm
net680,158.925µm
_04580_,158.825µm
_07798_,158.81µm
_07955_,158.8µm
net445,158.785µm
_07630_,158.72µm
net309,158.72µm
clknet_leaf_34_clk,158.675µm
net311,158.65µm
_01745_,158.61µm
_06546_,158.45µm
net1572,158.39µm
_08038_,158.25µm
_04116_,158.2µm
_04871_,158.18µm
net1822,158µm
_00827_,157.9µm
net788,157.9µm
net842,157.84µm
clknet_leaf_41_clk,157.84µm
_05746_,157.8µm
net1014,157.8µm
net556,157.79µm
net737,157.73µm
net261,157.71µm
ciphertext_reg\[68\],157.69µm
_06960_,157.68µm
_06056_,157.675µm
net1820,157.66µm
net1252,157.61µm
net848,157.59µm
_07731_,157.55µm
_05134_,157.54µm
net1390,157.54µm
clknet_leaf_50_clk,157.54µm
net853,157.49µm
_04153_,157.39µm
_04413_,157.04µm
_03909_,157.02µm
net46,156.98µm
net33,156.9µm
net675,156.825µm
net879,156.74µm
_07893_,156.73µm
clknet_leaf_7_clk,156.7µm
net163,156.635µm
net880,156.61µm
net483,156.59µm
net1397,156.57µm
_08047_,156.56µm
_03682_,156.445µm
net613,156.44µm
_01713_,156.38µm
key_reg\[41\],156.365µm
net1402,156.36µm
_06375_,156.26µm
key_reg\[2\],156.24µm
_04577_,156.22µm
_04708_,156.2µm
_06405_,156.18µm
net1285,156.1µm
_02003_,155.91µm
net1727,155.9µm
net1866,155.87µm
ciphertext_reg\[84\],155.8µm
net440,155.785µm
_06421_,155.7µm
net795,155.64µm
net731,155.46µm
net693,155.43µm
net470,155.39µm
_06151_,155.365µm
plaintext_reg\[103\],155.25µm
net374,154.99µm
net1008,154.975µm
net1835,154.97µm
_04645_,154.96µm
net1680,154.96µm
net519,154.77µm
_03677_,154.76µm
net633,154.5µm
net151,154.49µm
net1540,154.44µm
clknet_leaf_58_clk,154.44µm
_04497_,154.39µm
clknet_leaf_33_clk,154.34µm
net1901,154.21µm
_01237_,154.18µm
net820,154.16µm
net256,154.1µm
_01782_,154.08µm
clknet_leaf_47_clk,154.06µm
net851,153.94µm
_06281_,153.87µm
_06085_,153.78µm
net289,153.77µm
_01225_,153.7µm
_02667_,153.66µm
net205,153.61µm
key_reg\[19\],153.59µm
_06536_,153.51µm
_07856_,153.5µm
net887,153.37µm
net979,153.36µm
u_aes128_baseline.u_aes_core.state_reg\[18\],153.14µm
net1855,153.08µm
ciphertext_reg\[2\],153.05µm
key_reg\[3\],152.97µm
net668,152.96µm
clknet_leaf_38_clk,152.92µm
net285,152.89µm
key_reg\[119\],152.84µm
net652,152.73µm
key_reg\[117\],152.64µm
net793,152.61µm
_06313_,152.56µm
_01741_,152.16µm
net1371,152.15µm
net1081,152.1µm
_07619_,151.98µm
net1537,151.98µm
_04771_,151.94µm
_01305_,151.79µm
_07883_,151.725µm
net1499,151.56µm
net629,151.52µm
net1064,151.51µm
net1733,151.51µm
ciphertext_reg\[6\],151.48µm
net708,151.39µm
net1491,151.3µm
net268,151.185µm
_08580_,151.18µm
_01330_,151.03µm
ciphertext_wire\[124\],151.02µm
_07711_,150.865µm
clknet_leaf_53_clk,150.76µm
net1771,150.73µm
net1450,150.7µm
net1212,150.58µm
net1445,150.54µm
net1487,150.51µm
net1818,150.41µm
_07799_,150.4µm
_01219_,150.33µm
net195,150.255µm
net494,150.24µm
_03254_,150.18µm
net426,150.115µm
_03720_,150.1µm
clknet_leaf_20_clk,149.88µm
net1790,149.81µm
_05392_,149.8µm
clknet_leaf_28_clk,149.8µm
net437,149.77µm
_04865_,149.76µm
net742,149.72µm
_01985_,149.7µm
u_aes128_baseline.u_aes_core.state_reg\[54\],149.56µm
_05948_,149.54µm
_02726_,149.49µm
net517,149.455µm
clknet_leaf_45_clk,149.44µm
_09256_,149.36µm
_09143_,149.26µm
net628,149.255µm
_04786_,149.13µm
net871,149.13µm
ciphertext_reg\[118\],149.12µm
net324,149.055µm
net1019,149.04µm
_09119_,149µm
u_aes128_baseline.u_aes_core.state_reg\[48\],148.94µm
_07763_,148.84µm
_01301_,148.77µm
_04659_,148.72µm
_04830_,148.685µm
plaintext_reg\[6\],148.62µm
_07962_,148.56µm
net537,148.48µm
net843,148.455µm
_07784_,148.4µm
_02015_,148.32µm
_04653_,148.27µm
net1685,148.22µm
net514,148.185µm
_04454_,148.15µm
net1937,148.14µm
_06045_,148.13µm
net1765,148.13µm
_01512_,148.125µm
net1248,148.08µm
net1405,147.96µm
net29,147.76µm
net204,147.695µm
net1810,147.69µm
net352,147.62µm
_06329_,147.54µm
_07565_,147.44µm
net1549,147.42µm
ciphertext_wire\[116\],147.38µm
_02186_,147.32µm
net750,147.32µm
net1340,147.31µm
net197,147.26µm
net951,147.21µm
_04906_,147.2µm
clknet_leaf_2_clk,147.13µm
_01318_,147.12µm
net449,147.045µm
net1809,147.01µm
net723,146.99µm
net816,146.97µm
key_reg\[43\],146.965µm
_08289_,146.95µm
net728,146.93µm
_05172_,146.9µm
ciphertext_reg\[81\],146.9µm
net1663,146.86µm
key_reg\[55\],146.765µm
_02435_,146.64µm
net1153,146.62µm
net1325,146.58µm
_01816_,146.45µm
_01213_,146.33µm
net388,146.29µm
_07646_,146.28µm
_01890_,146.24µm
_05786_,146.22µm
_01533_,146.155µm
_07635_,146.12µm
_01613_,146.03µm
_02636_,145.9µm
_07472_,145.89µm
net1393,145.855µm
net175,145.83µm
_04707_,145.82µm
u_aes128_baseline.u_aes_core.round_key_reg\[31\],145.76µm
net617,145.73µm
_09102_,145.68µm
net162,145.64µm
_07846_,145.62µm
net893,145.585µm
net1061,145.55µm
u_aes128_baseline.u_aes_core.state_reg\[69\],145.54µm
net1085,145.44µm
net1585,145.43µm
_01987_,145.42µm
_07658_,145.26µm
net729,145.26µm
net976,145.25µm
net1504,145.22µm
_01306_,145.195µm
net286,145.105µm
_05902_,145.065µm
_01634_,145.03µm
_03262_,145.02µm
_04863_,145.02µm
_01262_,144.86µm
_02054_,144.84µm
net942,144.815µm
net1690,144.81µm
net424,144.74µm
_01729_,144.71µm
net379,144.655µm
net1861,144.6µm
net471,144.55µm
net516,144.54µm
net1763,144.54µm
_07892_,144.525µm
_06376_,144.51µm
net1878,144.46µm
net65,144.42µm
net1282,144.37µm
_06134_,143.985µm
_01479_,143.88µm
net512,143.82µm
_01900_,143.81µm
_04936_,143.8µm
net687,143.685µm
net1514,143.64µm
net518,143.62µm
_07633_,143.6µm
net40,143.6µm
net1791,143.59µm
_07732_,143.525µm
net837,143.485µm
net298,143.48µm
net1521,143.43µm
_01989_,143.42µm
_07705_,143.34µm
_04546_,143.23µm
net1638,143.2µm
clknet_leaf_44_clk,143.14µm
_00802_,143.12µm
net672,143.08µm
net720,143.05µm
_07654_,142.96µm
net177,142.94µm
net405,142.925µm
_04877_,142.91µm
clknet_leaf_32_clk,142.88µm
_04970_,142.86µm
net523,142.71µm
net1881,142.71µm
net583,142.685µm
net1463,142.64µm
net1157,142.57µm
net179,142.53µm
net1943,142.52µm
clknet_leaf_10_clk,142.5µm
_08514_,142.49µm
_02028_,142.405µm
_01231_,142.36µm
_06148_,142.31µm
_09290_,142.24µm
net739,142.21µm
_08512_,142.18µm
_02071_,142.11µm
_04088_,142.1µm
net1207,142.1µm
net503,142.085µm
net1466,142.07µm
net1111,142.05µm
clknet_leaf_16_clk,142.02µm
_01629_,141.99µm
clknet_leaf_18_clk,141.985µm
net1154,141.97µm
ciphertext_wire\[1\],141.96µm
net448,141.91µm
net2075,141.86µm
net293,141.82µm
u_aes128_baseline.u_aes_core.state_reg\[60\],141.8µm
net552,141.8µm
net1426,141.76µm
_02094_,141.74µm
net1910,141.735µm
clknet_leaf_23_clk,141.7µm
net1242,141.62µm
net476,141.59µm
net37,141.54µm
key_reg\[108\],141.49µm
_01242_,141.46µm
_06667_,141.425µm
_00872_,141.37µm
net1489,141.35µm
net794,141.31µm
u_aes128_baseline.u_aes_core.state_reg\[10\],141.3µm
key_reg\[6\],141.29µm
net406,141.215µm
_03737_,141.2µm
net1376,141.15µm
_03709_,141.1µm
net2055,141.07µm
net564,141.06µm
net1942,140.97µm
net1109,140.92µm
u_aes128_baseline.u_aes_core.state_reg\[84\],140.84µm
u_aes128_baseline.u_aes_core.state_reg\[82\],140.82µm
net1199,140.805µm
net312,140.72µm
net1461,140.7µm
clknet_leaf_29_clk,140.685µm
clknet_leaf_48_clk,140.68µm
ciphertext_wire\[16\],140.66µm
net1107,140.66µm
_08218_,140.655µm
_06417_,140.58µm
net1166,140.58µm
_08104_,140.55µm
_02193_,140.51µm
net1686,140.45µm
net226,140.36µm
net849,140.34µm
net670,140.27µm
net821,140.26µm
net47,140.24µm
_08269_,140.2µm
net1043,140.11µm
net1219,140.025µm
net442,139.97µm
_00807_,139.96µm
_01986_,139.93µm
net1421,139.905µm
net547,139.81µm
ciphertext_wire\[3\],139.66µm
net554,139.53µm
net658,139.52µm
_09030_,139.5µm
net17,139.48µm
net1137,139.435µm
_06154_,139.42µm
net336,139.38µm
_01754_,139.37µm
_01309_,139.325µm
clknet_leaf_40_clk,139.29µm
net661,139.22µm
clknet_leaf_30_clk,139.12µm
net499,139.1µm
_06051_,139.065µm
net1391,139µm
_01662_,138.995µm
_08017_,138.99µm
net1392,138.95µm
net701,138.93µm
net1986,138.91µm
net300,138.82µm
_06239_,138.775µm
net814,138.76µm
net506,138.74µm
u_aes128_baseline.u_aes_core.state_reg\[6\],138.66µm
_05999_,138.655µm
_09310_,138.64µm
net1468,138.61µm
_01728_,138.58µm
_01371_,138.565µm
net1813,138.55µm
net1182,138.535µm
net463,138.5µm
_01223_,138.48µm
net685,138.46µm
_01815_,138.45µm
clknet_leaf_43_clk,138.45µm
_04839_,138.4µm
clknet_leaf_5_clk,138.39µm
net1782,138.12µm
net1578,138.1µm
_04567_,138.07µm
u_aes128_baseline.u_aes_core.state_reg\[102\],138.01µm
net428,137.94µm
_05528_,137.935µm
_06348_,137.925µm
_03746_,137.91µm
_06003_,137.75µm
clknet_leaf_59_clk,137.75µm
_04540_,137.73µm
net710,137.71µm
_06043_,137.7µm
net2060,137.69µm
net420,137.67µm
_01370_,137.64µm
net1788,137.6µm
clknet_leaf_31_clk,137.56µm
net1201,137.51µm
net1865,137.48µm
u_aes128_baseline.u_aes_core.state_reg\[113\],137.46µm
net1819,137.43µm
net636,137.42µm
_01255_,137.37µm
net486,137.32µm
net832,137.3µm
_06146_,137.235µm
_06542_,137.215µm
_03841_,137.18µm
net1053,137.14µm
_06287_,137.1µm
net833,136.96µm
net1164,136.95µm
net607,136.92µm
_06380_,136.89µm
_01648_,136.79µm
_04953_,136.68µm
_04648_,136.49µm
net752,136.445µm
net888,136.34µm
_01898_,136.33µm
_06263_,136.3µm
net616,136.3µm
_03250_,136.14µm
net799,136µm
_01476_,135.98µm
_04296_,135.92µm
net11,135.92µm
net1754,135.92µm
clknet_leaf_8_clk,135.78µm
net844,135.74µm
net1298,135.68µm
_03288_,135.655µm
_06659_,135.62µm
net1671,135.54µm
_04162_,135.43µm
ciphertext_reg\[82\],135.42µm
clknet_leaf_17_clk,135.42µm
net332,135.36µm
net156,135.31µm
net707,135.31µm
net1497,135.28µm
net977,135.19µm
_03378_,135.08µm
net39,135.04µm
net1474,134.93µm
net43,134.84µm
_07649_,134.8µm
net453,134.76µm
_07870_,134.71µm
net1778,134.68µm
_05388_,134.64µm
net1479,134.545µm
_06394_,134.52µm
net389,134.48µm
_01477_,134.44µm
_07753_,134.43µm
ciphertext_reg\[22\],134.4µm
net1099,134.34µm
clknet_leaf_24_clk,134.24µm
net1492,134.12µm
net679,134.08µm
_03255_,134.04µm
_01773_,134.02µm
_07896_,133.965µm
_02264_,133.92µm
clknet_leaf_49_clk,133.92µm
_03278_,133.86µm
net1580,133.86µm
net443,133.74µm
_04521_,133.69µm
_04561_,133.59µm
net1385,133.58µm
_06343_,133.55µm
net2054,133.54µm
net1237,133.42µm
net1496,133.4µm
net1966,133.4µm
net1490,133.325µm
net715,133.315µm
net1838,133.22µm
_08028_,133.075µm
_07261_,133.02µm
net666,133.01µm
key_reg\[36\],132.96µm
_04646_,132.92µm
_03701_,132.88µm
_02019_,132.86µm
net199,132.855µm
clknet_leaf_54_clk,132.74µm
_07677_,132.61µm
_04699_,132.58µm
_04714_,132.55µm
_09149_,132.52µm
net356,132.52µm
net1147,132.5µm
_03696_,132.37µm
net826,132.34µm
_08023_,132.335µm
_06433_,132.24µm
key_reg\[87\],132.24µm
net1279,132.21µm
net438,132.195µm
net702,132.1µm
net819,132.07µm
ciphertext_reg\[57\],131.98µm
_03368_,131.955µm
net1189,131.94µm
_04651_,131.93µm
net1577,131.92µm
net283,131.915µm
net1522,131.82µm
_01547_,131.78µm
net504,131.77µm
_04759_,131.72µm
_04105_,131.68µm
net643,131.68µm
net451,131.61µm
_08985_,131.48µm
net521,131.48µm
net174,131.46µm
_04712_,131.445µm
net529,131.44µm
net359,131.42µm
net1165,131.38µm
_01287_,131.35µm
_01866_,131.27µm
_01947_,131.24µm
_04687_,131.2µm
net961,131.14µm
net588,131.04µm
net1469,130.945µm
_07670_,130.92µm
_07848_,130.92µm
net1804,130.92µm
_09294_,130.88µm
net541,130.79µm
net749,130.755µm
net1526,130.73µm
net1250,130.64µm
_05291_,130.62µm
net160,130.575µm
_02147_,130.495µm
_04527_,130.44µm
net403,130.35µm
net1736,130.27µm
key_reg\[25\],130.25µm
net764,130.185µm
_02325_,130.175µm
_02018_,130.17µm
_04513_,130.14µm
_09240_,130.02µm
_04887_,129.97µm
net1954,129.97µm
_08860_,129.96µm
net830,129.875µm
net229,129.86µm
net637,129.845µm
net383,129.84µm
_01680_,129.82µm
_04835_,129.8µm
net1534,129.8µm
net1095,129.61µm
net423,129.59µm
net662,129.52µm
net308,129.5µm
plaintext_reg\[2\],129.46µm
net1616,129.26µm
_01877_,129.18µm
_02046_,129.12µm
_04062_,129.1µm
net822,129.1µm
net786,129.08µm
net1399,129.08µm
net1718,128.99µm
clknet_leaf_51_clk,128.97µm
net461,128.905µm
net777,128.9µm
_03754_,128.78µm
net913,128.74µm
net1535,128.74µm
net1605,128.69µm
net1194,128.65µm
net745,128.64µm
net1779,128.64µm
ciphertext_wire\[8\],128.56µm
net2038,128.51µm
_04250_,128.5µm
net1545,128.5µm
net1708,128.48µm
_04780_,128.44µm
_06074_,128.39µm
_01226_,128.32µm
net1358,128.26µm
net1300,128.2µm
_04248_,128.16µm
_06075_,128.16µm
_01493_,127.96µm
net1086,127.96µm
_02421_,127.93µm
_05520_,127.91µm
net779,127.89µm
_08041_,127.86µm
net1400,127.86µm
_04068_,127.85µm
_09091_,127.68µm
_07718_,127.65µm
ciphertext_reg\[73\],127.56µm
net558,127.49µm
_04897_,127.485µm
net815,127.45µm
net417,127.42µm
_05570_,127.36µm
_01789_,127.33µm
net1854,127.315µm
_04901_,127.295µm
key_reg\[78\],127.28µm
net409,127.24µm
_01470_,127.18µm
net1494,127.15µm
net1884,127.15µm
net1612,127.06µm
plaintext_reg\[54\],126.94µm
net855,126.93µm
net1301,126.88µm
_01894_,126.84µm
_04174_,126.835µm
_04652_,126.8µm
net441,126.66µm
net763,126.63µm
net1932,126.59µm
net810,126.57µm
_06689_,126.52µm
net1587,126.485µm
net1329,126.44µm
net2042,126.29µm
_06158_,126.28µm
_04098_,126.16µm
_06082_,126.15µm
net1065,126.15µm
net236,126.12µm
_08006_,126.09µm
_02167_,126.08µm
net1555,125.83µm
net1367,125.74µm
_04134_,125.71µm
net314,125.68µm
net966,125.68µm
_04998_,125.64µm
_06124_,125.42µm
_06867_,125.4µm
_03263_,125.385µm
_04802_,125.305µm
net339,125.26µm
net1831,125.24µm
_06750_,125.23µm
net864,125.17µm
net762,125.16µm
net1799,125.11µm
_05960_,125.06µm
net1552,125.03µm
_03779_,124.98µm
net867,124.97µm
net746,124.94µm
net1583,124.93µm
_04331_,124.905µm
_01498_,124.87µm
net1026,124.855µm
net642,124.745µm
net595,124.72µm
net956,124.67µm
_07511_,124.55µm
_04503_,124.48µm
u_aes128_baseline.u_aes_core.state_reg\[52\],124.45µm
_08091_,124.44µm
net1422,124.44µm
_02406_,124.425µm
net1781,124.42µm
_04143_,124.36µm
net1752,124.315µm
clknet_leaf_35_clk,124.315µm
net1162,124.31µm
net1749,124.285µm
_04881_,124.24µm
net834,124.23µm
_06018_,124.22µm
_06231_,124.21µm
net550,124.2µm
net1624,124.18µm
_06183_,124.08µm
net540,124.04µm
_02340_,123.98µm
_03114_,123.88µm
_06088_,123.85µm
net1432,123.79µm
_06392_,123.76µm
net1087,123.745µm
_04939_,123.625µm
_01311_,123.62µm
net148,123.48µm
_01879_,123.42µm
net1633,123.39µm
_06070_,123.355µm
net1588,123.29µm
_01997_,123.255µm
_08074_,123.25µm
_07505_,123.24µm
net1677,123.22µm
net730,123.15µm
_05057_,123.09µm
_04753_,123.08µm
_01929_,123.07µm
_04093_,122.98µm
_06270_,122.98µm
_01796_,122.92µm
net1401,122.91µm
u_aes128_baseline.u_aes_core.state_reg\[57\],122.85µm
net1915,122.82µm
_01472_,122.78µm
net964,122.73µm
net1295,122.69µm
_06379_,122.66µm
_01619_,122.645µm
net870,122.57µm
_04705_,122.56µm
ciphertext_reg\[3\],122.52µm
net393,122.425µm
_04770_,122.42µm
net906,122.3µm
_07967_,122.28µm
net1470,122.26µm
net615,122.175µm
net1293,122.07µm
net1672,122.04µm
_09191_,122µm
net391,121.96µm
_06155_,121.95µm
_04526_,121.88µm
_02799_,121.86µm
net114,121.77µm
_06292_,121.755µm
_01496_,121.75µm
net1079,121.73µm
_06598_,121.68µm
net1710,121.67µm
_06328_,121.64µm
net645,121.63µm
net531,121.6µm
_04982_,121.57µm
net1203,121.52µm
net1850,121.48µm
net596,121.45µm
_04530_,121.35µm
_06306_,121.3µm
_06076_,121.21µm
net507,121.205µm
_04109_,121.2µm
net133,121.16µm
net1510,121.14µm
net1650,121.105µm
_08037_,121.1µm
_09058_,121.1µm
_04489_,121.04µm
net1523,120.99µm
_01308_,120.96µm
u_aes128_baseline.u_aes_core.state_reg\[74\],120.96µm
net699,120.94µm
ciphertext_wire\[61\],120.9µm
_04934_,120.84µm
net800,120.82µm
net1286,120.8µm
net315,120.74µm
net1084,120.675µm
net1066,120.65µm
clknet_leaf_46_clk,120.65µm
net67,120.64µm
u_aes128_baseline.u_aes_core.round_key_reg\[8\],120.62µm
_07640_,120.59µm
net1173,120.59µm
net778,120.45µm
net2007,120.43µm
net691,120.42µm
_08405_,120.4µm
net641,120.375µm
net1151,120.375µm
net1974,120.37µm
_03366_,120.36µm
net1594,120.33µm
_03065_,120.22µm
net772,120.19µm
net1794,120.115µm
net831,120.08µm
_00840_,119.98µm
_01271_,119.975µm
net408,119.97µm
net1372,119.88µm
clknet_leaf_9_clk,119.8µm
net727,119.75µm
_05692_,119.56µm
net1833,119.54µm
net1684,119.51µm
net1169,119.49µm
net1922,119.42µm
net1374,119.365µm
net839,119.345µm
_04085_,119.34µm
clknet_leaf_15_clk,119.3µm
u_aes128_baseline.u_aes_core.state_reg\[59\],119.295µm
net1933,119.29µm
net1357,119.28µm
_03643_,119.22µm
net1660,119.17µm
_01323_,119.16µm
net295,119.14µm
net52,119.12µm
net1427,119.085µm
net1001,119.04µm
_03855_,118.98µm
_02031_,118.96µm
net306,118.94µm
_06282_,118.895µm
key_reg\[44\],118.89µm
net1784,118.84µm
net1283,118.79µm
_04033_,118.74µm
net1653,118.7µm
_04241_,118.68µm
_03271_,118.66µm
net673,118.59µm
net1009,118.56µm
net1326,118.5µm
net38,118.48µm
_03758_,118.46µm
_08897_,118.46µm
net12,118.44µm
net1407,118.43µm
net1342,118.3µm
net1623,118.29µm
_05840_,118.28µm
net48,118.2µm
net1236,118µm
net927,117.89µm
net1768,117.875µm
_08709_,117.85µm
net1456,117.84µm
net1634,117.78µm
net1272,117.755µm
_07762_,117.75µm
net1595,117.74µm
net1263,117.705µm
_06226_,117.68µm
_04124_,117.66µm
_02836_,117.59µm
net1040,117.515µm
net911,117.45µm
ciphertext_reg\[89\],117.385µm
net690,117.285µm
_01952_,117.27µm
_04089_,117.12µm
net716,117.08µm
_04869_,117.04µm
net401,117.04µm
net719,116.99µm
_03291_,116.93µm
_07645_,116.83µm
_04502_,116.82µm
_06165_,116.81µm
_05099_,116.8µm
net1273,116.75µm
_07634_,116.68µm
_01291_,116.63µm
net539,116.59µm
net1483,116.55µm
_01253_,116.52µm
net621,116.44µm
net817,116.44µm
net704,116.4µm
net2035,116.39µm
net566,116.36µm
net1548,116.32µm
net1843,116.26µm
_04667_,116.25µm
net1652,116.22µm
net1485,116.2µm
clknet_leaf_11_clk,116.2µm
_08841_,116.1µm
net287,116.06µm
net818,116.045µm
net1394,116.04µm
_04625_,116.01µm
_02237_,115.98µm
net571,115.98µm
_04100_,115.96µm
_02271_,115.89µm
plaintext_reg\[78\],115.89µm
net1786,115.845µm
_06272_,115.82µm
net1939,115.77µm
net856,115.68µm
net1030,115.63µm
net1682,115.595µm
net1198,115.48µm
net218,115.465µm
_01939_,115.46µm
net1596,115.46µm
net1462,115.4µm
u_aes128_baseline.u_aes_core.state_reg\[49\],115.38µm
net1563,115.325µm
_06267_,115.24µm
net769,115.24µm
_02291_,115.23µm
net1110,115.14µm
u_aes128_baseline.u_aes_core.state_reg\[72\],115.12µm
net883,115.12µm
net1892,115.12µm
_05353_,115.02µm
_01604_,114.9µm
net651,114.86µm
_04450_,114.84µm
_03726_,114.82µm
_04341_,114.81µm
net481,114.8µm
net1860,114.63µm
_06439_,114.62µm
net802,114.59µm
_08396_,114.53µm
net1195,114.46µm
net984,114.4µm
net62,114.38µm
net1317,114.37µm
net1430,114.37µm
net1415,114.34µm
net1657,114.335µm
_01515_,114.26µm
net1807,114.26µm
_06304_,114.18µm
u_aes128_baseline.u_aes_core.state_reg\[117\],114.1µm
_07674_,114.09µm
net1918,114.08µm
_01467_,114.065µm
net153,114.06µm
net524,114.04µm
net938,113.99µm
net1895,113.99µm
_04678_,113.98µm
net1897,113.98µm
_04921_,113.85µm
net1101,113.81µm
_07841_,113.75µm
_06210_,113.675µm
_01803_,113.63µm
_01701_,113.6µm
net1125,113.56µm
net1957,113.55µm
net1511,113.505µm
ciphertext_reg\[106\],113.45µm
ciphertext_wire\[89\],113.44µm
